OBJECTID,FIPS,geoid_v2,COUNTY,STATE,POPULATION,SQMI,Point_Count,Shape__Area,Shape__Length
693,06037188202,6037188202,Los Angeles,CA,2466,0.3,0,771789.156871796,3730.01622493495
694,06037189101,6037189101,Los Angeles,CA,2714,0.15,549,395138.927719116,2514.97255908379
695,06037189102,6037189102,Los Angeles,CA,3142,0.25,179,642772.977920532,3954.95007054534
696,06037191203,6037191203,Los Angeles,CA,2907,0.08,278,205259.512870789,1827.72974496438
697,06037191301,6037191301,Los Angeles,CA,2327,0.11,300,272571.48041153,2601.2360206573
698,06037191302,6037191302,Los Angeles,CA,2533,0.16,458,422068.955001831,2850.65138073553
699,06037191410,6037191410,Los Angeles,CA,5125,0.12,399,310646.475147247,2263.51014158419
700,06037191420,6037191420,Los Angeles,CA,3534,0.09,189,226898.686786652,2016.59687541565
701,06037192700,6037192700,Los Angeles,CA,3643,0.21,453,532033.124664307,2921.96465574468
702,06037195201,6037195201,Los Angeles,CA,2786,0.23,253,600025.585266113,4179.24253923314
703,06037195202,6037195202,Los Angeles,CA,3288,0.34,158,875003.01228714,4422.58591036507
704,06037195300,6037195300,Los Angeles,CA,3183,0.22,572,582450.813983917,3377.11290819011
705,06037195802,6037195802,Los Angeles,CA,2955,0.16,261,406753.968452454,3017.90136460806
706,06037195803,6037195803,Los Angeles,CA,2644,0.15,116,377952.0809021,2755.5975711088
707,06037195901,6037195901,Los Angeles,CA,2260,0.11,53,288474.273963928,2474.38728401639
708,06037195902,6037195902,Los Angeles,CA,1916,0.13,65,349816.115272522,2481.06174530268
709,06037195903,6037195903,Los Angeles,CA,2267,0.09,191,234135.103660584,2030.4684627496
710,06037189201,6037189201,Los Angeles,CA,3270,0.13,356,324678.339073181,2419.09637592962
711,06037189202,6037189202,Los Angeles,CA,2774,0.4,8,1029953.93182755,5203.22635127976
712,06037189300,6037189300,Los Angeles,CA,3088,0.74,0,1905649.44102478,7763.05349374669
713,06037189400,6037189400,Los Angeles,CA,3488,0.57,0,1480399.34750748,8615.01191563503
714,06037189500,6037189500,Los Angeles,CA,4569,0.23,16,589000.027431488,3869.92345965104
715,06037189600,6037189600,Los Angeles,CA,3708,0.42,15,1067996.7882309,6176.36757671733
716,06037189702,6037189702,Los Angeles,CA,2309,0.56,0,1448685.49579239,6859.1654581434
717,06037189800,6037189800,Los Angeles,CA,4211,0.28,10,720393.651676178,3820.00720388363
718,06037189902,6037189902,Los Angeles,CA,5140,0.14,173,354280.346828461,2599.64197642413
719,06037189903,6037189903,Los Angeles,CA,2050,0.03,40,84758.3592262268,1272.44346261172
720,06037189904,6037189904,Los Angeles,CA,2536,0.06,132,159167.859760284,1607.40459415786
721,06037189905,6037189905,Los Angeles,CA,2341,0.1,23,258617.522357941,2131.15421496929
722,06037190100,6037190100,Los Angeles,CA,4562,0.23,277,599197.158370972,3347.60470066843
723,06037190201,6037190201,Los Angeles,CA,2795,0.09,121,228423.89950943,2080.7332659613
724,06037190202,6037190202,Los Angeles,CA,3592,0.08,32,213949.752113342,1978.60798443218
725,06037190301,6037190301,Los Angeles,CA,5017,0.16,167,407948.373218536,3677.02419962908
726,06037190401,6037190401,Los Angeles,CA,3098,0.06,200,167142.648681641,1633.42119260184
727,06037190402,6037190402,Los Angeles,CA,2526,0.06,161,157221.599121094,1586.03044688268
728,06037190510,6037190510,Los Angeles,CA,4259,0.12,309,319031.767032623,2432.44225865892
729,06037190520,6037190520,Los Angeles,CA,3752,0.09,312,244056.756446838,2015.29182047069
730,06037190700,6037190700,Los Angeles,CA,3368,0.25,369,642444.100593567,3808.53657308388
731,06037190801,6037190801,Los Angeles,CA,2588,0.13,128,324424.423740387,2417.53306452276
732,06037190802,6037190802,Los Angeles,CA,2969,0.19,67,486273.507209778,2817.39523473704
733,06037190901,6037190901,Los Angeles,CA,4762,0.19,361,489294.075344086,2831.42370344877
734,06037190902,6037190902,Los Angeles,CA,4122,0.19,333,487875.869087219,2822.96411284643
735,06037191000,6037191000,Los Angeles,CA,4032,0.25,123,645874.568317413,3398.83826037928
736,06037191110,6037191110,Los Angeles,CA,3358,0.11,339,273035.895568848,2286.57737110169
737,06037191120,6037191120,Los Angeles,CA,4179,0.15,412,380354.324008942,2554.0127403948
738,06037191201,6037191201,Los Angeles,CA,4484,0.22,458,571968.350139618,3033.24722337289
739,06037191204,6037191204,Los Angeles,CA,2084,0.08,256,200697.866390228,1801.84112126229
740,06037191500,6037191500,Los Angeles,CA,5271,0.25,728,641330.622917175,3144.47113790667
741,06037191610,6037191610,Los Angeles,CA,4627,0.16,353,422214.158885956,2866.36878221497
742,06037191620,6037191620,Los Angeles,CA,3096,0.09,180,223028.536453247,2139.36170382794
743,06037191710,6037191710,Los Angeles,CA,3201,0.27,288,708882.963027954,4030.68337285055
744,06037191720,6037191720,Los Angeles,CA,3785,0.1,282,264620.704795837,2116.76172236221
745,06037191810,6037191810,Los Angeles,CA,3558,0.16,255,405544.196559906,2817.24675646912
746,06037191820,6037191820,Los Angeles,CA,2666,0.16,163,404238.143154144,2816.3084702678
747,06037191901,6037191901,Los Angeles,CA,3307,0.3,434,773290.252597809,3625.75482180912
748,06037191902,6037191902,Los Angeles,CA,2931,0.28,0,726918.99786377,3526.68260702097
749,06037192001,6037192001,Los Angeles,CA,2530,0.21,0,528037.997631073,3526.05505083337
750,06037192002,6037192002,Los Angeles,CA,2662,0.33,23,864218.449634552,3893.31441160295
751,06037192300,6037192300,Los Angeles,CA,2909,0.34,0,885136.945640564,3799.2575050093
752,06037192410,6037192410,Los Angeles,CA,3745,0.26,58,682429.351165771,3301.73092030195
753,06037192420,6037192420,Los Angeles,CA,3706,0.13,361,325364.740962982,2419.45420970616
754,06037192510,6037192510,Los Angeles,CA,3652,0.13,430,340412.701725006,2462.65947439242
755,06037192520,6037192520,Los Angeles,CA,5067,0.12,390,307355.646621704,2369.27536285178
756,06037192610,6037192610,Los Angeles,CA,4541,0.16,372,416255.868438721,2791.94537155714
757,06037192620,6037192620,Los Angeles,CA,3755,0.09,321,243724.714931488,2210.27858801868
758,06037194101,6037194101,Los Angeles,CA,3083,0.98,6,2527738.40003204,9965.43907996829
759,06037214400,6037214400,Los Angeles,CA,2822,0.13,0,343252.788284302,2419.60078530335
760,06037700102,6037700102,Los Angeles,CA,4194,0.19,0,4282.74993896484,3369.95982578249
761,06037301601,6037301601,Los Angeles,CA,6120,0.88,0,21165.3637161255,1893.92911165374
762,06037125600,6037125600,Los Angeles,CA,2697,0.4,783,1017079.72723007,4492.27978671413
763,06037143100,6037143100,Los Angeles,CA,4129,0.68,827,1763322.04771423,5827.66978353452
764,06037143700,6037143700,Los Angeles,CA,3899,1.29,88,3265261.95096588,10931.7044888416
765,06037189701,6037189701,Los Angeles,CA,3953,1.77,42,4587381.19610214,13443.0493064406
766,06037301602,6037301602,Los Angeles,CA,3864,0.39,0,6590.55512237549,2281.94853097262
767,06037311200,6037311200,Los Angeles,CA,3099,0.38,0,2337.09337997437,1599.33361108887
768,06037311400,6037311400,Los Angeles,CA,2364,0.36,0,4208.89047622681,1855.45236881187
769,06037311600,6037311600,Los Angeles,CA,7292,1.09,0,24176.2567672729,3981.15738590227
770,06037311700,6037311700,Los Angeles,CA,6113,0.91,3,24126.174079895,3274.9246465764
771,06037311801,6037311801,Los Angeles,CA,3074,0.24,0,3480.96976470947,547.45574295295
772,06037320000,6037320000,Los Angeles,CA,0,0.5,0,57767.1015815735,5280.10670522127
773,06037980009,6037980009,Los Angeles,CA,14,8.09,1443,20945168.1560173,26444.7430099818
774,06037183300,6037183300,Los Angeles,CA,3504,0.21,733,544815.934677124,3067.29820744306
775,06037183401,6037183401,Los Angeles,CA,2558,0.19,550,487879.262481689,3150.74999486024
776,06037183402,6037183402,Los Angeles,CA,2841,0.2,664,513647.132835388,3340.66981793449
777,06037183510,6037183510,Los Angeles,CA,2679,0.19,671,500660.845062256,3131.24161052704
778,06037183520,6037183520,Los Angeles,CA,3886,0.17,502,426804.566841125,2781.69679354774
779,06037183610,6037183610,Los Angeles,CA,3253,0.15,516,383797.327812195,2960.84784024066
780,06037183810,6037183810,Los Angeles,CA,4458,0.18,613,457017.315711975,3111.38395931091
781,06037183820,6037183820,Los Angeles,CA,3504,0.12,357,311902.093551636,3114.76467532396
782,06037185100,6037185100,Los Angeles,CA,6426,0.88,629,2271401.6243515,7618.99720202103
783,06037185202,6037185202,Los Angeles,CA,3758,0.47,357,1210931.41178894,5179.59023195244
784,06037185203,6037185203,Los Angeles,CA,3182,0.21,547,548879.870315552,3564.92327116544
785,06037185204,6037185204,Los Angeles,CA,2069,0.37,39,957208.794464111,5112.79029157996
786,06037185310,6037185310,Los Angeles,CA,3070,0.16,555,423829.636260986,3678.69600598847
787,06037185320,6037185320,Los Angeles,CA,3161,0.23,657,608064.808166504,4362.38840143804
788,06037186201,6037186201,Los Angeles,CA,3062,0.2,355,513649.912940979,3646.51512611683
789,06037186202,6037186202,Los Angeles,CA,1952,0.16,414,406922.863288879,3343.39028487418
790,06037186203,6037186203,Los Angeles,CA,2952,0.33,395,847954.022392273,4717.40106131494
791,06037186301,6037186301,Los Angeles,CA,3004,0.45,141,1159967.67301941,5460.77458837892
792,06037186302,6037186302,Los Angeles,CA,5193,0.65,423,1687034.28578949,5529.36937548605
793,06037186401,6037186401,Los Angeles,CA,3384,0.38,1140,964037.752738953,5433.29133370118
794,06037186403,6037186403,Los Angeles,CA,2937,0.21,625,542992.114318848,3651.04072546637
795,06037186404,6037186404,Los Angeles,CA,2513,0.15,363,401521.302230835,2682.79267895977
796,06037187101,6037187101,Los Angeles,CA,3293,0.32,713,846245.646629334,5226.95244393146
797,06037187102,6037187102,Los Angeles,CA,3315,0.83,1734,2130897.26660156,12914.3269045602
798,06037187200,6037187200,Los Angeles,CA,3231,0.36,602,958281.61882782,4728.26790505311
799,06037187300,6037187300,Los Angeles,CA,3311,0.45,1,1164283.51947021,6017.32839450386
800,06037188201,6037188201,Los Angeles,CA,3368,0.3,5,778889.327007294,5262.09175800087
801,06037188300,6037188300,Los Angeles,CA,3539,0.35,404,894157.042655945,3887.99052319526
802,06037195100,6037195100,Los Angeles,CA,4712,0.73,15,1900055.48551178,6502.84378962115
803,06037195400,6037195400,Los Angeles,CA,4428,0.4,142,1031880.0996933,5055.02422266458
804,06037195500,6037195500,Los Angeles,CA,5043,0.47,225,1207066.08034515,6153.29901500379
805,06037195600,6037195600,Los Angeles,CA,3332,0.2,418,527322.703796387,3396.01317718279
806,06037195804,6037195804,Los Angeles,CA,2657,0.13,249,336099.472541809,2345.57036523404
807,06037197200,6037197200,Los Angeles,CA,3773,0.29,667,756179.098602295,5308.03213319368
808,06037197300,6037197300,Los Angeles,CA,4061,0.25,110,664203.027267456,4687.04326457682
809,06037197410,6037197410,Los Angeles,CA,3685,0.54,0,1389696.25028992,5638.73677710523
810,06037197420,6037197420,Los Angeles,CA,3622,0.24,297,620307.909294128,3552.6934442729
811,06037199000,6037199000,Los Angeles,CA,5578,0.6,1499,1573799.72715759,5792.01564742987
812,06037199110,6037199110,Los Angeles,CA,2625,0.35,495,903837.157791138,4335.71423028217
813,06037199201,6037199201,Los Angeles,CA,4034,0.15,522,394585.141807556,2695.28350309199
814,06037199202,6037199202,Los Angeles,CA,3005,0.37,613,948852.380966187,5397.03159895962
815,06037199300,6037199300,Los Angeles,CA,3971,0.99,393,2578716.09392548,9375.32427815634
816,06037199400,6037199400,Los Angeles,CA,4654,0.27,674,690841.093711853,5116.75120017931
817,06037302505,6037302505,Los Angeles,CA,4135,0.2,0,679.143600463867,739.899196263462
818,06037980010,6037980010,Los Angeles,CA,176,1.48,870,3850250.00237274,11531.7739541812
819,06037181000,6037181000,Los Angeles,CA,6243,1.59,1582,4090005.02345276,11353.5169054633
820,06037181300,6037181300,Los Angeles,CA,3776,0.56,1255,1436824.61392975,6430.51541952803
821,06037181400,6037181400,Los Angeles,CA,4399,0.34,903,869492.257392883,4383.25684699748
822,06037181600,6037181600,Los Angeles,CA,4271,0.48,691,1255222.41412354,5395.99207490105
823,06037183222,6037183222,Los Angeles,CA,3572,0.36,598,929652.358947754,5081.51202695094
824,06037186100,6037186100,Los Angeles,CA,4776,0.52,942,1334811.3221283,6653.02018840372
825,06037188100,6037188100,Los Angeles,CA,4147,0.82,1429,2099572.42321014,7907.98839785105
826,06037300902,6037300902,Los Angeles,CA,2052,1.72,0,46697.9808120728,4473.81066931146
827,06037301000,6037301000,Los Angeles,CA,4948,0.8,0,818.629295349121,166.188241067334
828,06037301702,6037301702,Los Angeles,CA,5636,0.32,0,4279.15992355347,932.947891057695
829,06037302102,6037302102,Los Angeles,CA,6500,0.4,0,15108.6918792725,2868.65276064442
830,06037302104,6037302104,Los Angeles,CA,4037,0.22,0,404.945793151855,150.244436406507
831,06037302301,6037302301,Los Angeles,CA,3910,0.27,0,63.2281074523926,254.693831636184
832,06037302401,6037302401,Los Angeles,CA,5983,0.53,0,8685.22731781006,2426.59402599747
833,06037302506,6037302506,Los Angeles,CA,3394,0.35,0,9081.88916015625,1536.25191480165
834,06111007405,6111007405,Ventura,CA,6364,14.93,0,9880.45497512817,4662.86532505947
835,06037113211,6037113211,Los Angeles,CA,3831,2.77,7741,7157386.72425461,11399.2663481036
836,06037113231,6037113231,Los Angeles,CA,2126,1.6,2298,1773091.27065277,9787.70228298276
837,06037113232,6037113232,Los Angeles,CA,4018,0.81,2787,2100298.48709869,6983.89147282612
838,06037113235,6037113235,Los Angeles,CA,1694,0.58,1,19909.4538192749,2649.32900859335
839,06037113237,6037113237,Los Angeles,CA,3657,1.84,6274,4781622.98806763,11253.8212122195
840,06037134302,6037134302,Los Angeles,CA,3734,0.5,1762,1302673.71993256,4710.88291316092
841,06037134303,6037134303,Los Angeles,CA,5065,0.61,2098,1583763.48506927,5441.20252090596
842,06037134304,6037134304,Los Angeles,CA,2980,0.39,1381,1012253.68429184,4123.36446856374
843,06037134421,6037134421,Los Angeles,CA,3974,0.83,2563,2146768.71145248,5784.07502381255
844,06037134422,6037134422,Los Angeles,CA,4744,0.92,3165,2371572.900383,7919.89861275715
845,06037134423,6037134423,Los Angeles,CA,3321,0.61,2000,1582498.65910721,5599.81418888561
846,06037134424,6037134424,Los Angeles,CA,2980,1.44,2674,2460508.31510544,9085.74114045728
847,06037135102,6037135102,Los Angeles,CA,3517,0.64,2254,1659497.55978012,5747.89274709473
848,06037135111,6037135111,Los Angeles,CA,3056,0.4,1415,1041850.09374619,4122.5925209279
849,06037135201,6037135201,Los Angeles,CA,2544,0.59,2049,1522042.07430649,5605.85611712773
850,06037135202,6037135202,Los Angeles,CA,4518,0.68,2367,1753461.22891235,5404.65565235386
851,06037135203,6037135203,Los Angeles,CA,7159,1.74,4639,3919611.23872375,12918.7394594007
852,06037980023,6037980023,Los Angeles,CA,8,2.03,6855,5235240.82462692,12220.1738300788
853,06111007511,6111007511,Ventura,CA,2205,10.28,0,40455.7064971924,6495.1941421071
854,06111008304,6111008304,Ventura,CA,5428,1.39,0,3683.63645553589,368.693855825979
855,06037108101,6037108101,Los Angeles,CA,2466,0.43,1523,1139608.4675827,4429.06544611734
856,06037108102,6037108102,Los Angeles,CA,3387,0.84,1659,2179911.17840195,5816.44989728921
857,06037111204,6037111204,Los Angeles,CA,5870,1.31,4245,3384248.76665497,8222.38399444223
858,06037111205,6037111205,Los Angeles,CA,3422,0.45,1519,1164522.93795013,4493.37831291393
859,06037111206,6037111206,Los Angeles,CA,4592,1.01,3466,2599828.84783936,7336.82422009244
860,06037113101,6037113101,Los Angeles,CA,3672,0.88,3085,2281306.37225723,6563.05797031349
861,06037113102,6037113102,Los Angeles,CA,2820,1.4,4126,3616333.4618721,7898.60816100281
862,06037113212,6037113212,Los Angeles,CA,3140,0.39,1346,994143.907814026,4330.00911529967
863,06037113213,6037113213,Los Angeles,CA,4444,0.5,1705,1299386.59212112,5137.01632689944
864,06037113233,6037113233,Los Angeles,CA,6817,0.44,1542,1148697.03147507,5091.34555928895
865,06037113234,6037113234,Los Angeles,CA,4739,0.39,1368,1019011.36424255,5097.08446475205
866,06037113301,6037113301,Los Angeles,CA,2174,0.87,2883,2257922.69075775,6882.9556585189
867,06037113303,6037113303,Los Angeles,CA,3746,1.58,5474,4083338.43991089,9451.1972849741
868,06037113321,6037113321,Los Angeles,CA,5664,0.4,1399,1046306.31072235,4157.34572975939
869,06037113322,6037113322,Los Angeles,CA,4087,0.69,2413,1788823.63934326,6133.24577116638
870,06037113401,6037113401,Los Angeles,CA,5792,0.95,3227,2455937.44587326,6309.80270739859
871,06037113421,6037113421,Los Angeles,CA,6497,0.85,3010,2217213.32035065,6593.28851838462
872,06037113422,6037113422,Los Angeles,CA,6017,0.59,2025,1528806.25632095,5516.47391902565
873,06037115103,6037115103,Los Angeles,CA,2793,0.6,1726,1547445.08207321,7145.63504927982
874,06037115201,6037115201,Los Angeles,CA,6721,0.52,1781,1338961.63925552,5948.79186345015
875,06037115202,6037115202,Los Angeles,CA,5118,0.67,2324,1739882.47848892,5707.94848132086
876,06037115301,6037115301,Los Angeles,CA,4107,0.64,2209,1647798.68638992,6635.1899266238
877,06037115302,6037115302,Los Angeles,CA,4141,0.32,1141,839112.790397644,3819.60932143075
878,06037115403,6037115403,Los Angeles,CA,3439,0.27,931,701746.202072144,3396.84070718323
879,06037115404,6037115404,Los Angeles,CA,2864,0.37,1271,948118.010162354,3900.76507868326
880,06037131010,6037131010,Los Angeles,CA,6608,0.41,1422,1067442.87562561,4434.12847374549
881,06037131020,6037131020,Los Angeles,CA,6049,0.56,1944,1448694.85353851,5369.89780270818
882,06037131400,6037131400,Los Angeles,CA,6067,0.43,1472,1107482.86302948,4360.27474129678
883,06037131600,6037131600,Los Angeles,CA,5614,0.85,2921,2190247.22423172,5916.93225294454
884,06037131701,6037131701,Los Angeles,CA,4578,0.25,883,653884.342979431,3233.44131758158
885,06037131702,6037131702,Los Angeles,CA,3787,0.28,972,718777.369609833,3392.12577579742
886,06037131800,6037131800,Los Angeles,CA,5537,0.5,1755,1307084.07271576,4842.56756617707
887,06037132300,6037132300,Los Angeles,CA,6454,0.5,1755,1286352.06768799,4817.79202970732
888,06037132501,6037132501,Los Angeles,CA,3913,0.27,970,701567.734794617,3347.67993486752
889,06037132502,6037132502,Los Angeles,CA,3736,0.24,849,622679.790035248,3357.20626185616
890,06037132700,6037132700,Los Angeles,CA,4879,0.5,1723,1293376.87269592,4753.64161136392
891,06037133000,6037133000,Los Angeles,CA,4466,0.39,1337,1009752.45116806,4294.58320546808
892,06037133100,6037133100,Los Angeles,CA,5366,0.58,2008,1505553.55744553,5151.78141657211
893,06037134001,6037134001,Los Angeles,CA,3793,0.22,798,573946.921394348,3700.49533508438
894,06037134002,6037134002,Los Angeles,CA,3633,0.29,1022,765793.57365799,4243.19308089219
895,06037134101,6037134101,Los Angeles,CA,4958,0.41,1452,1065974.348526,4259.16579301272
896,06037134103,6037134103,Los Angeles,CA,4191,0.41,1427,1053806.53161621,5299.98322660223
897,06037134104,6037134104,Los Angeles,CA,4284,0.25,835,647687.13899231,3218.98899379135
898,06037134201,6037134201,Los Angeles,CA,4650,0.57,1969,1459863.91556168,4976.40431545431
899,06037134305,6037134305,Los Angeles,CA,3755,0.14,479,361402.986351013,2485.43432270194
900,06037134306,6037134306,Los Angeles,CA,3324,0.24,837,627250.78850174,3170.96674080589
901,06037134520,6037134520,Los Angeles,CA,5270,0.37,1293,971593.821266174,4024.40214788124
902,06037134521,6037134521,Los Angeles,CA,3385,0.14,450,351338.047431946,2489.69934377251
903,06037134522,6037134522,Los Angeles,CA,4008,0.24,813,608036.384426117,3287.87584680916
904,06037134710,6037134710,Los Angeles,CA,5579,0.22,771,559835.647579193,3032.90689009887
905,06037134720,6037134720,Los Angeles,CA,4556,0.38,1372,982658.771831512,4043.01321732375
906,06037134800,6037134800,Los Angeles,CA,5978,0.73,2505,1888529.51708603,7008.40323199941
907,06037134901,6037134901,Los Angeles,CA,3089,0.41,1423,1059776.77656174,4622.59582591129
908,06037134903,6037134903,Los Angeles,CA,5183,0.22,807,573764.535751343,3202.08518496439
909,06037134904,6037134904,Los Angeles,CA,4259,0.4,1408,1032479.20004654,4763.87822339964
910,06037134905,6037134905,Los Angeles,CA,4149,1,3373,2581111.06505966,6702.56329896867
911,06037135113,6037135113,Los Angeles,CA,2846,0.25,752,639478.114425659,3974.66031416516
912,06037135114,6037135114,Los Angeles,CA,4862,0.49,1691,1271347.89966202,5539.8625258216
913,06037139301,6037139301,Los Angeles,CA,4543,1.11,3685,2885106.76021576,8156.56906183787
914,06037108103,6037108103,Los Angeles,CA,3246,0.98,2527,2528983.35793686,11066.2815785066
915,06037108104,6037108104,Los Angeles,CA,1685,0.31,992,789544.255634308,4728.7394587922
916,06037108201,6037108201,Los Angeles,CA,5486,1.08,2848,2789660.32164383,9148.8016538429
917,06037108202,6037108202,Los Angeles,CA,5874,2.3,6374,5684573.06424713,11323.0871301635
918,06037920303,6037920303,Los Angeles,CA,1641,19.86,191,437532.511390686,20205.7267940511
919,06037920312,6037920312,Los Angeles,CA,5345,4.92,2,7379.5538444519,630.543237610376
920,06037106646,6037106646,Los Angeles,CA,3237,0.55,1874,1417760.90144348,7080.73488506256
921,06037109100,6037109100,Los Angeles,CA,2486,1.04,2492,2702605.42152405,8026.06291347014
922,06037109200,6037109200,Los Angeles,CA,2814,0.46,1596,1197663.49327469,4556.41425780175
923,06037109300,6037109300,Los Angeles,CA,3028,0.48,1674,1240696.51812744,5320.35947782048
924,06037109400,6037109400,Los Angeles,CA,3794,0.5,1722,1280803.42419815,5381.23661651791
925,06037109500,6037109500,Los Angeles,CA,4389,0.46,1482,1179404.32415771,6208.21411852483
926,06037109601,6037109601,Los Angeles,CA,5128,0.87,3071,2261236.40669632,6093.01470582163
927,06037109603,6037109603,Los Angeles,CA,4390,0.39,1347,997179.998428345,4082.86444415737
928,06037109604,6037109604,Los Angeles,CA,3126,0.46,1596,1183724.01271057,4454.30419227658
929,06037109700,6037109700,Los Angeles,CA,4447,0.62,2131,1604273.80478668,5559.58531681414
930,06037109800,6037109800,Los Angeles,CA,4629,0.54,1887,1402011.01345825,5068.8468094602
931,06037111100,6037111100,Los Angeles,CA,3097,0.41,1422,1060472.42227554,4138.27880481027
932,06037111201,6037111201,Los Angeles,CA,3483,0.75,2604,1921378.57150269,7687.36672263427
933,06037111202,6037111202,Los Angeles,CA,5209,0.72,2528,1870776.43249512,6349.07055341912
934,06037111301,6037111301,Los Angeles,CA,7172,0.77,2689,2000760.00898743,6511.4174248855
935,06037111302,6037111302,Los Angeles,CA,4712,0.6,2087,1551922.19062424,5436.94862480735
936,06037111400,6037111400,Los Angeles,CA,7553,0.69,2427,1805048.86314774,5521.73161244899
937,06037115101,6037115101,Los Angeles,CA,5085,1.5,4660,3877554.36007309,8046.59518547288
938,06037115104,6037115104,Los Angeles,CA,4476,0.39,1384,1022011.53906631,6176.2840175365
939,06037115401,6037115401,Los Angeles,CA,5751,0.74,2322,1903979.33835983,6229.72652794364
940,06037117101,6037117101,Los Angeles,CA,4920,0.3,1044,778450.093593597,3554.79343654008
941,06037117102,6037117102,Los Angeles,CA,2741,0.4,1404,1039864.61617661,4193.44800395491
942,06037117201,6037117201,Los Angeles,CA,4525,0.31,1059,798440.544933319,4180.25856929424
943,06037117202,6037117202,Los Angeles,CA,2522,0.7,2348,1813510.96504593,5510.58688311329
944,06037117301,6037117301,Los Angeles,CA,3898,0.52,1805,1333787.95963287,5048.44757078064
945,06037117302,6037117302,Los Angeles,CA,4953,0.79,2769,2055160.53109741,8081.80131685024
946,06037117303,6037117303,Los Angeles,CA,3599,0.69,2357,1802609.04895782,5533.41169469389
947,06037117404,6037117404,Los Angeles,CA,4387,0.68,2383,1759888.7428627,5414.02420089846
948,06037117405,6037117405,Los Angeles,CA,3585,0.08,292,206765.389053345,1996.32040242514
949,06037117407,6037117407,Los Angeles,CA,3578,0.08,258,195487.139980316,1764.07309973645
950,06037117408,6037117408,Los Angeles,CA,2790,0.15,520,377933.069263458,2515.81429538888
951,06037117510,6037117510,Los Angeles,CA,3878,0.13,429,331274.356735229,2477.60579813333
952,06037117520,6037117520,Los Angeles,CA,4283,0.13,433,323719.255523682,2372.76829594573
953,06037117530,6037117530,Los Angeles,CA,5643,0.22,758,562186.43806839,3025.93433866714
954,06037119310,6037119310,Los Angeles,CA,4076,0.16,572,424519.060798645,3046.97197314716
955,06037119320,6037119320,Los Angeles,CA,4738,0.19,657,494719.023914337,2854.16243125101
956,06037119340,6037119340,Los Angeles,CA,3813,0.05,156,122344.117511749,1411.34111269486
957,06037119341,6037119341,Los Angeles,CA,2681,0.13,437,321466.484722137,2553.56564344574
958,06037119342,6037119342,Los Angeles,CA,3115,0.08,310,223384.231433868,1871.71260487564
959,06037120010,6037120010,Los Angeles,CA,3032,0.22,761,572892.970115662,3106.51864903623
960,06037120020,6037120020,Los Angeles,CA,4005,0.21,746,551517.494861603,4982.59811581729
961,06037120030,6037120030,Los Angeles,CA,2989,0.14,472,356970.958286285,2416.69170735594
962,06037120103,6037120103,Los Angeles,CA,3309,0.05,194,144352.998058319,1816.34018291972
963,06037120104,6037120104,Los Angeles,CA,2575,0.18,612,447862.605819702,3092.00368594771
964,06037120105,6037120105,Los Angeles,CA,2730,0.21,747,554019.008823395,4968.92447223857
965,06037120106,6037120106,Los Angeles,CA,4457,0.08,275,203862.153892517,1847.29386381496
966,06037120107,6037120107,Los Angeles,CA,3809,0.08,283,206152.928928375,1837.90837425413
967,06037120108,6037120108,Los Angeles,CA,5239,0.15,517,390638.840438843,2570.05811357662
968,06037127102,6037127102,Los Angeles,CA,4588,0.33,1177,863178.064476013,3768.48182719001
969,06037127210,6037127210,Los Angeles,CA,5953,0.59,2060,1521463.12696457,5969.7138780834
970,06037127220,6037127220,Los Angeles,CA,5003,0.25,864,648187.543544769,3224.2302672262
971,06037127300,6037127300,Los Angeles,CA,4548,0.41,1425,1058565.18948364,4580.09322273899
972,06037127400,6037127400,Los Angeles,CA,5844,0.84,2940,2171388.7906189,7617.69593146186
973,06037127520,6037127520,Los Angeles,CA,4253,0.14,486,367779.870067596,2451.33137766266
974,06037127603,6037127603,Los Angeles,CA,2752,0.17,554,425533.829334259,3010.96452933547
975,06037127604,6037127604,Los Angeles,CA,2977,0.17,625,448268.529338837,3024.17275293484
976,06037127605,6037127605,Los Angeles,CA,3492,0.25,696,649011.449264526,3222.70729481831
977,06037127606,6037127606,Los Angeles,CA,3257,0.21,729,546361.074611664,2970.02848235857
978,06037127711,6037127711,Los Angeles,CA,3296,0.37,1238,949746.904403687,4110.30940430501
979,06037127712,6037127712,Los Angeles,CA,2913,0.22,738,572091.533611298,3005.04727532465
